graph_path,type,order,density,id,runtime_igraph,is_perfect_igraph,runtime_ours,is_perfect_ours
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00009.txt,barabasi-albert,01000,50000,00009,149,0,3,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00010.txt,barabasi-albert,01000,50000,00010,149,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00001.txt,barabasi-albert,01000,75000,00001,181,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00002.txt,barabasi-albert,01000,75000,00002,180,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00003.txt,barabasi-albert,01000,75000,00003,179,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00004.txt,barabasi-albert,01000,75000,00004,177,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00005.txt,barabasi-albert,01000,75000,00005,181,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00006.txt,barabasi-albert,01000,75000,00006,179,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00007.txt,barabasi-albert,01000,75000,00007,179,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00008.txt,barabasi-albert,01000,75000,00008,179,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00009.txt,barabasi-albert,01000,75000,00009,179,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_75000_00010.txt,barabasi-albert,01000,75000,00010,180,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00001.txt,barabasi-albert,02000,25000,00001,455,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00002.txt,barabasi-albert,02000,25000,00002,435,0,8,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00003.txt,barabasi-albert,02000,25000,00003,431,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00004.txt,barabasi-albert,02000,25000,00004,430,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00005.txt,barabasi-albert,02000,25000,00005,432,0,8,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00006.txt,barabasi-albert,02000,25000,00006,437,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00007.txt,barabasi-albert,02000,25000,00007,431,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00008.txt,barabasi-albert,02000,25000,00008,433,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00009.txt,barabasi-albert,02000,25000,00009,423,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_25000_00010.txt,barabasi-albert,02000,25000,00010,424,0,7,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00001.txt,barabasi-albert,02000,50000,00001,630,0,12,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00002.txt,barabasi-albert,02000,50000,00002,629,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00003.txt,barabasi-albert,02000,50000,00003,623,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00004.txt,barabasi-albert,02000,50000,00004,623,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00005.txt,barabasi-albert,02000,50000,00005,626,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00006.txt,barabasi-albert,02000,50000,00006,622,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00007.txt,barabasi-albert,02000,50000,00007,625,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00008.txt,barabasi-albert,02000,50000,00008,621,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00009.txt,barabasi-albert,02000,50000,00009,629,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_50000_00010.txt,barabasi-albert,02000,50000,00010,623,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00001.txt,barabasi-albert,02000,75000,00001,753,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00002.txt,barabasi-albert,02000,75000,00002,756,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00003.txt,barabasi-albert,02000,75000,00003,763,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00004.txt,barabasi-albert,02000,75000,00004,754,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00005.txt,barabasi-albert,02000,75000,00005,768,0,10,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00006.txt,barabasi-albert,02000,75000,00006,753,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00007.txt,barabasi-albert,02000,75000,00007,758,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00008.txt,barabasi-albert,02000,75000,00008,750,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00009.txt,barabasi-albert,02000,75000,00009,750,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_02000_75000_00010.txt,barabasi-albert,02000,75000,00010,758,0,11,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00001.txt,barabasi-albert,04000,25000,00001,1883,0,30,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00002.txt,barabasi-albert,04000,25000,00002,1829,0,28,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00003.txt,barabasi-albert,04000,25000,00003,1827,0,29,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00004.txt,barabasi-albert,04000,25000,00004,1820,0,28,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00005.txt,barabasi-albert,04000,25000,00005,1832,0,30,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00006.txt,barabasi-albert,04000,25000,00006,1818,0,29,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00007.txt,barabasi-albert,04000,25000,00007,1827,0,28,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00008.txt,barabasi-albert,04000,25000,00008,1839,0,29,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00009.txt,barabasi-albert,04000,25000,00009,1813,0,29,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_25000_00010.txt,barabasi-albert,04000,25000,00010,1838,0,28,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00001.txt,barabasi-albert,04000,50000,00001,2606,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00002.txt,barabasi-albert,04000,50000,00002,2615,0,46,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00003.txt,barabasi-albert,04000,50000,00003,2620,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00004.txt,barabasi-albert,04000,50000,00004,2632,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00005.txt,barabasi-albert,04000,50000,00005,2609,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00006.txt,barabasi-albert,04000,50000,00006,2607,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00007.txt,barabasi-albert,04000,50000,00007,2616,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00008.txt,barabasi-albert,04000,50000,00008,2619,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00009.txt,barabasi-albert,04000,50000,00009,2612,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_50000_00010.txt,barabasi-albert,04000,50000,00010,2628,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00001.txt,barabasi-albert,04000,75000,00001,3149,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00002.txt,barabasi-albert,04000,75000,00002,3171,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00003.txt,barabasi-albert,04000,75000,00003,3214,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00004.txt,barabasi-albert,04000,75000,00004,3191,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00005.txt,barabasi-albert,04000,75000,00005,3188,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00006.txt,barabasi-albert,04000,75000,00006,3197,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00007.txt,barabasi-albert,04000,75000,00007,3176,0,44,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00008.txt,barabasi-albert,04000,75000,00008,3209,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00009.txt,barabasi-albert,04000,75000,00009,3197,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_04000_75000_00010.txt,barabasi-albert,04000,75000,00010,3168,0,45,0
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00001.txt,perfectOperations,00010,25000,00001,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00002.txt,perfectOperations,00010,25000,00002,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00003.txt,perfectOperations,00010,25000,00003,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00004.txt,perfectOperations,00010,25000,00004,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00005.txt,perfectOperations,00010,25000,00005,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00006.txt,perfectOperations,00010,25000,00006,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00007.txt,perfectOperations,00010,25000,00007,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00008.txt,perfectOperations,00010,25000,00008,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00009.txt,perfectOperations,00010,25000,00009,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_25000_00010.txt,perfectOperations,00010,25000,00010,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00001.txt,perfectOperations,00010,50000,00001,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00002.txt,perfectOperations,00010,50000,00002,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00003.txt,perfectOperations,00010,50000,00003,1,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00004.txt,perfectOperations,00010,50000,00004,1,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00005.txt,perfectOperations,00010,50000,00005,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00006.txt,perfectOperations,00010,50000,00006,1,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00007.txt,perfectOperations,00010,50000,00007,1,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00008.txt,perfectOperations,00010,50000,00008,1,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00009.txt,perfectOperations,00010,50000,00009,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_50000_00010.txt,perfectOperations,00010,50000,00010,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00001.txt,perfectOperations,00010,75000,00001,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00002.txt,perfectOperations,00010,75000,00002,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00003.txt,perfectOperations,00010,75000,00003,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00004.txt,perfectOperations,00010,75000,00004,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00005.txt,perfectOperations,00010,75000,00005,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00006.txt,perfectOperations,00010,75000,00006,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00007.txt,perfectOperations,00010,75000,00007,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00008.txt,perfectOperations,00010,75000,00008,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00009.txt,perfectOperations,00010,75000,00009,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00010_75000_00010.txt,perfectOperations,00010,75000,00010,0,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00001.txt,perfectOperations,00025,25000,00001,28,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00002.txt,perfectOperations,00025,25000,00002,22,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00003.txt,perfectOperations,00025,25000,00003,27,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00004.txt,perfectOperations,00025,25000,00004,28,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00005.txt,perfectOperations,00025,25000,00005,18,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00006.txt,perfectOperations,00025,25000,00006,28,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00007.txt,perfectOperations,00025,25000,00007,24,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00008.txt,perfectOperations,00025,25000,00008,28,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00009.txt,perfectOperations,00025,25000,00009,22,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_25000_00010.txt,perfectOperations,00025,25000,00010,21,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00001.txt,perfectOperations,00025,50000,00001,23,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00002.txt,perfectOperations,00025,50000,00002,31,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00003.txt,perfectOperations,00025,50000,00003,23,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00004.txt,perfectOperations,00025,50000,00004,26,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00005.txt,perfectOperations,00025,50000,00005,24,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00006.txt,perfectOperations,00025,50000,00006,23,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00007.txt,perfectOperations,00025,50000,00007,20,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00008.txt,perfectOperations,00025,50000,00008,21,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00009.txt,perfectOperations,00025,50000,00009,27,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_50000_00010.txt,perfectOperations,00025,50000,00010,31,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00001.txt,perfectOperations,00025,75000,00001,22,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00002.txt,perfectOperations,00025,75000,00002,29,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00003.txt,perfectOperations,00025,75000,00003,25,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00004.txt,perfectOperations,00025,75000,00004,15,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00005.txt,perfectOperations,00025,75000,00005,24,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00006.txt,perfectOperations,00025,75000,00006,24,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00007.txt,perfectOperations,00025,75000,00007,25,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00008.txt,perfectOperations,00025,75000,00008,23,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00009.txt,perfectOperations,00025,75000,00009,22,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00025_75000_00010.txt,perfectOperations,00025,75000,00010,23,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00001.txt,perfectOperations,00050,25000,00001,276,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00002.txt,perfectOperations,00050,25000,00002,246,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00003.txt,perfectOperations,00050,25000,00003,350,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00004.txt,perfectOperations,00050,25000,00004,323,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00005.txt,perfectOperations,00050,25000,00005,264,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00006.txt,perfectOperations,00050,25000,00006,238,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00007.txt,perfectOperations,00050,25000,00007,345,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00008.txt,perfectOperations,00050,25000,00008,273,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00009.txt,perfectOperations,00050,25000,00009,259,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_25000_00010.txt,perfectOperations,00050,25000,00010,249,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00001.txt,perfectOperations,00050,50000,00001,290,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00002.txt,perfectOperations,00050,50000,00002,228,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00003.txt,perfectOperations,00050,50000,00003,280,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00004.txt,perfectOperations,00050,50000,00004,231,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00005.txt,perfectOperations,00050,50000,00005,242,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00006.txt,perfectOperations,00050,50000,00006,357,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00007.txt,perfectOperations,00050,50000,00007,270,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00008.txt,perfectOperations,00050,50000,00008,319,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00009.txt,perfectOperations,00050,50000,00009,304,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_50000_00010.txt,perfectOperations,00050,50000,00010,307,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00001.txt,perfectOperations,00050,75000,00001,265,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00002.txt,perfectOperations,00050,75000,00002,319,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00003.txt,perfectOperations,00050,75000,00003,230,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00004.txt,perfectOperations,00050,75000,00004,255,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00005.txt,perfectOperations,00050,75000,00005,274,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00006.txt,perfectOperations,00050,75000,00006,293,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00007.txt,perfectOperations,00050,75000,00007,236,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00008.txt,perfectOperations,00050,75000,00008,249,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00009.txt,perfectOperations,00050,75000,00009,329,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00050_75000_00010.txt,perfectOperations,00050,75000,00010,261,1,0,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00001.txt,perfectOperations,00075,25000,00001,1341,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00002.txt,perfectOperations,00075,25000,00002,1194,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00003.txt,perfectOperations,00075,25000,00003,1653,1,3,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00004.txt,perfectOperations,00075,25000,00004,1437,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00005.txt,perfectOperations,00075,25000,00005,903,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00006.txt,perfectOperations,00075,25000,00006,1135,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00007.txt,perfectOperations,00075,25000,00007,1713,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00008.txt,perfectOperations,00075,25000,00008,1304,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00009.txt,perfectOperations,00075,25000,00009,1284,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_25000_00010.txt,perfectOperations,00075,25000,00010,1333,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00001.txt,perfectOperations,00075,50000,00001,1322,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00002.txt,perfectOperations,00075,50000,00002,1438,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00003.txt,perfectOperations,00075,50000,00003,1227,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00004.txt,perfectOperations,00075,50000,00004,1458,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00005.txt,perfectOperations,00075,50000,00005,1585,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00006.txt,perfectOperations,00075,50000,00006,993,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00007.txt,perfectOperations,00075,50000,00007,1292,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00008.txt,perfectOperations,00075,50000,00008,1297,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00009.txt,perfectOperations,00075,50000,00009,1106,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_50000_00010.txt,perfectOperations,00075,50000,00010,1109,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00001.txt,perfectOperations,00075,75000,00001,1165,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00002.txt,perfectOperations,00075,75000,00002,1533,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00003.txt,perfectOperations,00075,75000,00003,1283,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00004.txt,perfectOperations,00075,75000,00004,1207,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00005.txt,perfectOperations,00075,75000,00005,1036,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00006.txt,perfectOperations,00075,75000,00006,1180,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00007.txt,perfectOperations,00075,75000,00007,1037,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00008.txt,perfectOperations,00075,75000,00008,1319,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00009.txt,perfectOperations,00075,75000,00009,1205,1,2,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00075_75000_00010.txt,perfectOperations,00075,75000,00010,1041,1,1,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00001.txt,perfectOperations,00100,25000,00001,3856,1,4,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00002.txt,perfectOperations,00100,25000,00002,4662,1,5,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00003.txt,perfectOperations,00100,25000,00003,3090,1,6,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00004.txt,perfectOperations,00100,25000,00004,4138,1,6,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00005.txt,perfectOperations,00100,25000,00005,3901,1,6,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00006.txt,perfectOperations,00100,25000,00006,3792,1,5,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00007.txt,perfectOperations,00100,25000,00007,4398,1,6,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00008.txt,perfectOperations,00100,25000,00008,2760,1,5,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00009.txt,perfectOperations,00100,25000,00009,3514,1,7,1
/Users/burakerdem/graphs/is_perfect_test/graph_perfectOperations_00100_25000_00010.txt,perfectOperations,00100,25000,00010,4125,1,8,1
